,product_id,product_category_name,product_photos_qty
14991,6d59a3fe3140425fb175cdd1e688dc2e,moveis decoracao,1
14992,07f7c5fe95aa4a3b8ea56a5119546939,beleza saude,1
14993,fb3c5fa9f6bc0732298e9a5108984d81,pet shop,2
14994,3a7c9b0413d7b9cc7f4a18318fc5afb3,cool stuff,2
14995,29f5540c79dd4bb8f156df4e1166b9f4,informatica acessorios,1
14996,482c25dc8512547962854dfff5ac057b,casa construcao,1
14997,36ba42dd187055e1fbe943b2d11430ca,cama mesa banho,1
14998,bb4580d57d11614d91c391c557e27372,beleza saude,1
14999,1c93cf120c0711a9ba9f0a188a52f649,automotivo,2
15000,c7f00fc7c45096568acd0e79ade90e64,esporte lazer,1
15001,aea06073397f809424f946979354c9f0,pet shop,1
15002,6410668313e664e438837bf86363fcb9,fashion bolsas e acessorios,5
15003,83fb98f2457985e6333f2e307adc5864,,0
15004,0ee7a6e1cd4ecf72e711a2f68b4d8d2e,informatica acessorios,1
15005,0160814e8c847c018da9cf3e01c271be,beleza saude,1
15006,b3b0bce74668bf355cbd94db1e4d17b9,informatica acessorios,2
15007,afbe1e973aefbf72a330e3bc72d4b476,cama mesa banho,3
15008,d7474b7ea7868cefdb2dba4e92345505,brinquedos,2
15009,ebe0c263e693796f0738dc56bba6e9ce,casa conforto,2
15010,e3bd2ba2e216fa0564d0b344b0bdbb51,construcao ferramentas seguranca,2
15011,3c242072afadf856cb9471ea7ead620d,brinquedos,2
15012,e5ae72c62ebfa708624f5029d609b160,informatica acessorios,1
15013,d30115c5c4af6437de4bbf9faa668de1,cama mesa banho,1
15014,7dca7157b8f883274a06fda9cec3fed5,bebes,7
15015,9d014ce7c9f42f5d675f893d6abf1339,bebes,2
15016,1083861ebae6fec08fdafe497cae7061,perfumaria,1
15017,42f25a7251d847a86c1849731bf166ff,eletronicos,2
15018,bc055ae94989497c0d66bfa4263ccf61,informatica acessorios,1
15019,98aaaedf37ab737ac27a285b011f42cb,construcao ferramentas construcao,1
15020,c0205b35b5e0f162b0dcc48572223b72,perfumaria,1
15021,c801dac0ec4865c5d42cf44b03a7d626,cama mesa banho,1
15022,9cbe4a1fd4db99c14512e9b2ff033ec4,cama mesa banho,1
15023,d5fed880134ce611f8890b37cb996626,brinquedos,2
15024,e9ba3ec00ccd563b43e5de69a74a43d7,relogios presentes,3
15025,253ef56cd52d920f8066748da224c5eb,beleza saude,1
15026,41b7b870b6097bb62f462bc0af141d0d,moveis decoracao,3
15027,ba0d96843168100e2fd264b21cec7f88,eletronicos,1
15028,78d622eda7a1b229d04311074b1029aa,moveis escritorio,1
15029,4f897da4ce74100b6cedfb66916f205d,cama mesa banho,2
15030,ba4bfbf74dbe7ab37e263b9326da0523,esporte lazer,1
15031,2f2242912bd9f5bde4a86e128e8905d7,telefonia,1
15032,93a83432d2185acac6bd174787ada7fe,automotivo,1
15033,80193ccd40cf27a70af5f819fdfafe84,moveis sala,1
15034,d04857e7b4b708ee8b8b9921163edba3,informatica acessorios,2
15035,69b45497bec8e36af6fd1a31b2cd8f9f,eletrodomesticos,8
15036,2ec4063419591b373f7990da94fb2c6c,telefonia,2
15037,96a77357ef9245d263e1edc51efb22e3,perfumaria,1
15038,98495a200164656ae8cbfe649729ba4d,cama mesa banho,1
15039,fb306b50f9757b8b49a3d45b4099d929,beleza saude,2
15040,87d6047f661dc87643c40612a6eff3b3,moveis decoracao,2
15041,9afaad66aca8b0c79e4f084a89c9c92b,telefonia,3
15042,98f0299580af2f970c0297c4610292ed,moveis decoracao,4
15043,f75230cc54f53a6bf3e421423746b0bd,automotivo,6
15044,fcf28afb1353f2f12ea041dd74954226,telefonia,5
15045,409ef6c18dc35c39c6adb767e35dd7d0,informatica acessorios,3
15046,d4b661be8b76e69ca42c154a5bd3a2db,esporte lazer,1
15047,ca349c4d87c594b4995fcc4fa9c0b77b,beleza saude,3
15048,0836db91ee8fd88d685b5a57bed9ede0,,0
15049,9d2aec014bec7cd8ece6fbf4e6709326,moveis decoracao,1
15050,d06368341277bf3414bd8e3b2b13189b,brinquedos,1
15051,efaeb3361423a3cb388b7bf8741ca075,cama mesa banho,1
15052,3ae08df6bcbfe23586dd431c40bddbb7,relogios presentes,3
15053,adb222a419f860c97ca8be0aa6f12212,moveis decoracao,1
15054,aa5d6a9bd4be367ae1a3a29c323c7c11,esporte lazer,1
15055,a0e45a99e446ebadec0421e41666235b,beleza saude,1
15056,c9d1849f97b6fe404378805a105d64ec,utilidades domesticas,7
15057,43158180e30b3c0c252049265370d7b1,utilidades domesticas,9
15058,d1fc0dff48c9a776491905b01509cf67,utilidades domesticas,1
15059,98712b7f46e0fe4f4da2f7df1b9231a7,eletroportateis,1
15060,d54b8b3e6a22392ddd16ba363069e778,telefonia,1
15061,5b2a0acb44aa8701a7b2ae662c51b3f9,eletronicos,2
15062,c3d0861113018ae43eaf47fcf5f0229b,moveis decoracao,1
15063,ce374bee07166a6ac0a9bb103c8046f0,telefonia,2
15064,ad40d166fe5dd229396bf570cd30fdbe,moveis decoracao,2
15065,b342efe893c9d54f8cf0fe3424bb6b5a,esporte lazer,1
15066,dca8fff28c213d08f5893aeb47b224b7,automotivo,5
15067,fb2de9a32cc54074433e9adcc092a20f,relogios presentes,2
15068,6b119e825230e877b98f89b47081bc52,fashion bolsas e acessorios,4
15069,62cf23497081c863dc4b2935c279d5a0,cama mesa banho,1
15070,86d2c13e1ce5c85177a6e7729892b501,cool stuff,2
15071,73b6ae51b2f37b5926d95f4c12e6c7ac,moveis decoracao,2
15072,274bc3c5b0b7fbc7fb99bb87af4c0535,esporte lazer,1
15073,4650fae75d852ddfada4751f6f02481a,perfumaria,1
15074,f29675e9d91d8e0451ced31708497904,bebes,1
15075,3ea30fb7b4c6d17f44c1594a713c224c,cama mesa banho,1
15076,b05fae603a3a28a977633c139cece058,cama mesa banho,1
15077,07f40f14df320969f0bb8cfc5cff5d3b,fashion bolsas e acessorios,2
15078,e304baa7e35c6643dc6a3d39bcebe78f,utilidades domesticas,2
15079,de01db017586d557505e72625f9f49d4,cama mesa banho,1
15080,867901d7e8488fb97f1fb538c09d476e,utilidades domesticas,3
15081,daef14e7336419f51236c2765332b13f,beleza saude,1
15082,278348d4c3a557e1eb4d99983f9edba8,pet shop,1
15083,30caacf4dfc199dc577a9627395a881d,construcao ferramentas jardim,2
15084,47488bf996fd46283813059897e71e1e,fraldas higiene,3
15085,c12f337b7701b3ed6ff08588e9bfed27,telefonia fixa,1
15086,31666362dfd77bdc5d7777b463acfe68,eletrodomesticos,2
15087,79fec71eb756eeb2aae28e8cb4488703,papelaria,1
15088,8a980dfdaa65705c68887400af28534e,ferramentas jardim,1
15089,9ebcdd5c31b8449a7c4f89971715add2,informatica acessorios,2
15090,f77e97047148a84a38320c4a7583a594,climatizacao,1
15091,94e6d7727bd670351f1a806a221d1dba,cama mesa banho,2
15092,7dc0fd89c290eb0b3e5253d19be59f6f,,0
15093,0bd7e7a520ec0ac94f95b47cecc844d6,moveis decoracao,3
15094,550614095d4a8d359bf569ea168fe053,relogios presentes,3
15095,14008a0b9bfe0535dfa17f80988553de,papelaria,2
15096,20f9d67f27a7593da8c9e8981d4f81c8,cama mesa banho,1
15097,c9c17daba4c29b78df3b2b268528c713,utilidades domesticas,1
15098,66cb5d52ba7199e42ba7e52b1d36493f,esporte lazer,1
15099,35535e9b73528a87eb39b134a72a6544,informatica acessorios,3
15100,9d72e48d483b01cd07024793995aa30b,cool stuff,1
15101,678f396917aa6966b51489693705dc13,automotivo,2
15102,5f30303a0e011f4746c76054639a2afb,bebes,2
15103,5cb51e5de546a11f68d85ad8cfbc5563,telefonia,1
15104,c72d57da8ba2412527531d97106eb8ef,telefonia,2
15105,735bfbf42adf674ab05553909b0b92af,bebes,1
15106,6672a09b75e37e87703b1d4f221029e7,instrumentos musicais,5
15107,45d4196235c1b60079661a91a68361e8,consoles games,1
15108,6dffbeaccacce13f3812c3cfea13ad7b,informatica acessorios,1
15109,3eecf102d2df42c5cf86822acd912e86,automotivo,4
15110,4e4210d7d638f6e904297071820f08db,relogios presentes,1
15111,8084d3582278c047f32ce0b24a42869d,cama mesa banho,1
15112,fa9dc7c2009cded2c3956b704762d700,ferramentas jardim,1
15113,b532349fe46b38fbc7bb3914c1bdae07,moveis decoracao,1
15114,946cde79b9ebdfcbd56c52a405cc54dc,,0
15115,aeaada71da15f2adff3012724f9f662b,brinquedos,1
15116,3846547667e1aa278c1d0259febee234,automotivo,5
15117,056010e0e6196d99309275e1b2d12c80,papelaria,1
15118,e469aee0b4bc4932389a283ab64b0860,automotivo,1
15119,492bcf01a7a40c8fe5c720574dc786b3,cool stuff,4
15120,ca49fa5bcc1635cbfcc8bd9b4ce93fdc,moveis decoracao,1
15121,7f7da198305ad62091daf841ed6acc6e,cool stuff,2
15122,04f982a576e5d149919df37e292fa79e,cama mesa banho,1
15123,071930404657f7cd416f75bd063a9d4b,informatica acessorios,4
15124,db5d54ce439fae2ae1f34749ab1acebd,informatica acessorios,1
15125,e40fa115d27ea4a80bf2136d5f0cfcd7,eletrodomesticos,3
15126,27b2556bcb57fc7c3dcc241bde88c5e3,informatica acessorios,1
15127,0ec96e6d31a1493b0475805c9ae1a0a2,moveis decoracao,4
15128,4316b712956314302c5d0aef9ed77c13,construcao ferramentas iluminacao,4
15129,924c635d837c240da3956f3c28c1e6f4,construcao ferramentas iluminacao,1
15130,988117394d514cb9fb1b367714159a67,ferramentas jardim,1
15131,1aa7397df05b60bd4c46fb61543b2ddf,moveis decoracao,1
15132,514261bb564657b9c123325f5af6bf4f,relogios presentes,1
15133,18fb792a3e767535d6627494950de29b,moveis decoracao,4
15134,f5f8b37f379db82195a477981fdd5ccd,cama mesa banho,1
15135,1b81b1c311837fade3c68f1f191a15b8,esporte lazer,1
15136,c7aa6e6a39fc78bf4285e9ec06823bd4,utilidades domesticas,1
15137,006baa9a5b8f95895f15273a35bc2664,esporte lazer,2
15138,64b488de448a5324c4134ea39c28a34b,papelaria,3
15139,e6a516eb66cb5fa9e8854ed738bea934,sinalizacao e seguranca,1
15140,3fc00af0f0a8d4ac2933d3900416c977,climatizacao,5
15141,9592ad22708397a628e1a616131ebbad,moveis decoracao,2
15142,18fcba7b80899b08132793f3a71ac9db,bebes,5
15143,13f036df9f7389d63ad22591b23e5d83,bebes,1
15144,a7c71ae3c8f9ee009eaf1bdcffa55012,automotivo,1
15145,577c6116dcce6a33261911b5225ac475,automotivo,6
15146,10f2ada0cff82206dc9afa52ebac690b,livros interesse geral,1
15147,09b4afd6ff5a26a1e7538df4bd04a8d2,construcao ferramentas construcao,7
15148,61038607552ec7c9d5a534afcde11b4e,perfumaria,1
15149,a4bc24bcb44abb54f2f6214991dcdab0,utilidades domesticas,2
15150,f0a06cc25ae22358b10378bf4dafdf0a,bebes,1
15151,f524b3f36f5a7a8cecf77fd6083ad6fe,automotivo,5
15152,8f51204e4a4b73030177a888b66fe910,informatica acessorios,1
15153,608e8b2a725333b7f6c8cec028b90698,cama mesa banho,1
15154,64143bc1c8b26719d98b7b0ab8027ad9,casa construcao,1
15155,1f58ebdc810e1d5c7cead7f763c27a94,cama mesa banho,1
15156,818b2f7d6fe6abc4575e94c7dcccfcc4,cama mesa banho,1
15157,db24f4b59ec4a5a89de0203cc7ce4287,automotivo,3
15158,bd08d760237826c81c73fd4f6f391290,informatica acessorios,2
15159,735b17533036ee19f4c943704271660a,beleza saude,2
15160,8615de1fb2a899d19d56e5ce1fd92312,moveis decoracao,1
15161,9e1260b3b3b06ad0be8cbbd26e4ec9fc,beleza saude,1
15162,6c78bff5bec87601a4039b471189c489,cama mesa banho,2
15163,77a42b3538a80ebe0556a6d9f3a40483,cama mesa banho,1
15164,d10d49582dba25513691f61dec3a2d8a,esporte lazer,1
15165,3a081630438070b86de554fac9edcc7a,cama mesa banho,1
15166,ed1c1bd7e59e3a26cfce3c9c8e7898ee,esporte lazer,1
15167,d37129f996d61f0584733221bbdb40bb,telefonia,1
15168,bdc32991fd65235de59b26e8992e9b03,utilidades domesticas,3
15169,064767e05dd710b14c4bf5f2d50c89b8,pet shop,6
15170,b59b3f2a8ef323e661a925415545ed98,esporte lazer,1
15171,56be1c4161cca988cfebc66dc35b4feb,utilidades domesticas,2
15172,0a27cbaaeacef635e4aa37885a1e5e93,consoles games,1
15173,f95dcd7b0926e47d0f20a9050aea2e9e,eletronicos,3
15174,7f7e18140feaf2c2e3f17fb65825564d,moveis decoracao,1
15175,e18a4f01146e302c11c4ae7a99dd349e,esporte lazer,1
15176,dcf00c265f631025da14f1a5850bacb7,moveis decoracao,3
15177,457fc93046a766588b762befecf52898,beleza saude,1
15178,e64e4ef7b809314306d9c09635d8cd30,pet shop,1
15179,8cf897d3f22f0f721c4c5ba6d5708684,climatizacao,2
15180,ead6d52e3dc075669af5d7a1958b0f07,brinquedos,2
15181,5c5585c687a0293f10bb748c13cacc71,informatica acessorios,1
15182,a868da030ed45f5ae334023aea5273ed,casa construcao,1
15183,5146869b3abf654c4b84ef84bebb8d9c,beleza saude,1
15184,9dfb2984ab775b6175202b9e9e678641,utilidades domesticas,3
15185,c5a00e7e34e45fe4c79a38d102248b48,bebes,3
15186,b9e88d457e276521ccb0b226f2f8f18f,fashion bolsas e acessorios,4
15187,f3b5bbdfd20be94cc96583501d2819ce,beleza saude,1
15188,6bda6606bb4db26fb219523d6fd40869,fashion bolsas e acessorios,3
15189,506d34b59d14e8b54ca767f075417db3,utilidades domesticas,3
15190,6f059a5e46fe4a3903ea525124d77b49,brinquedos,3
15191,30c908162a2a83ddecc5486536da2de5,automotivo,2
15192,ce6d72662579b6ba14f652d777c373d1,eletronicos,1
15193,a6fb3c4f1816d9e2f52ff88e46c114f2,automotivo,1
15194,799762a3dc75b6d2078a33596d69833c,esporte lazer,3
15195,c9c364f8f671ccd1d92b3e227fb1bc88,casa conforto,1
15196,62f5caa3d09aa499e778927db65547eb,informatica acessorios,6
15197,50142ec1faa11eb5a756baf3020128e8,beleza saude,1
15198,e2a73ef4fc3f78da8824aaec109a2676,moveis escritorio,1
15199,75fd4b482095ed05dd23030260e65300,cama mesa banho,2
15200,33f789f4b4fa74053af0199658b78853,informatica acessorios,1
15201,a6522002275496708586383f7f137ee4,moveis decoracao,2
15202,1b14ba724d4ad3094f074ca9b36aae05,eletronicos,1
15203,5ae42f9d8352b9edd11800ebd575f4f7,automotivo,4
15204,0e122649ef24efa2051127c4018b13e5,sinalizacao e seguranca,2
15205,c31ab3cbecdabf9d526d56d47a26c21a,pet shop,1
15206,571547781b09e0d5b1b0fe849e41728d,malas acessorios,7
15207,6eb6618376baf873225738ce4fe760ac,cama mesa banho,1
15208,6b2b9f5f0a28682d6e4912563426b64f,beleza saude,1
15209,3c8041a9d648cdef50442943c497be4c,esporte lazer,2
15210,4f022f25583cfbf04bcd98995aee6a66,utilidades domesticas,4
15211,5a2a2db3896d33beec6828b898812ad5,,0
15212,d1c2619dd30b8bc3c63f18ca9692660a,utilidades domesticas,2
15213,a5e242d7d26774906928c7c4aa3916bd,utilidades domesticas,1
15214,b6813bc6cbb96c27b585f558d5b5af4b,esporte lazer,1
15215,3589d24a1230be423827a1c139584dff,moveis decoracao,1
15216,b82c087ce7b4aa8d1d1e7241b0cd666a,cool stuff,1
15217,5038cd913f549498c7e7251739050b0e,cool stuff,3
15218,48a731e170c51eecded8082b9ba71c65,esporte lazer,5
15219,96717b4e4fba4d6fa1c3d179482afbe7,eletronicos,1
15220,8580e348f827bc4699d12de9afc2305f,market place,4
15221,e5403f78625641d4ae41af599772fbfd,perfumaria,1
15222,ac4d8b40fc57f2366c3df122fbc2d353,construcao ferramentas construcao,3
15223,ce6184189a523c1eb5fe5113061780b9,esporte lazer,1
15224,f6c72bd6698b579815c80bc85ab5ae14,eletroportateis,1
15225,3fde071523d485031f4f0fc9fe1c42e4,construcao ferramentas iluminacao,1
15226,93c480c7d11c68ba0a71e850da61b674,informatica acessorios,4
15227,023473d9db1c319f2bcd010e043b2ba2,moveis decoracao,2
15228,49c95423c53618d42621bd07c1d1bfb6,automotivo,4
15229,eacafb130c0b9e628640cf86bc28475f,brinquedos,1
15230,82d93a866d059bc63b08da7f955a13f7,relogios presentes,1
15231,cc2de3090e4e70b255499285f2d72735,papelaria,3
15232,df3ad3f81d16c72bccc160c5c81e40d3,telefonia,2
15233,907215e5a3f79b3afa2d846c6209760e,utilidades domesticas,4
15234,b29f3f48c076dfcdc3e055b93874657f,market place,1
15235,3ff81cd0e0861e991bb0106c03c113ca,brinquedos,8
15236,864413ca56c2bcea359a213956a922c0,automotivo,2
15237,bd2b6d27ce6d89e2443970dc53f6d684,informatica acessorios,1
15238,4f130a13e2dd77a6f88f31e7addcec0c,cama mesa banho,2
15239,06ab916413a6a9c4813408f7a72fd953,beleza saude,1
15240,caf1ca4c82e6ab734903a3407795f556,informatica acessorios,3
15241,06944e4b10483df8e37fe55990a0ba15,utilidades domesticas,1
15242,257452f5af0c5b1bda43fecc770f335c,relogios presentes,1
15243,41315ed74df21b8ba3b9e4a8738b43f8,esporte lazer,1
15244,cf1709a941039d6e24f0dde0978570de,automotivo,3
15245,c234674e4e175c7be49f4412f97c1248,automotivo,5
15246,0485eb91cf4786a456d0b61ef9d9183e,fashion bolsas e acessorios,3
15247,d059a71823fafe40e36dc1b9d7fa7819,casa construcao,1
15248,103cc8c441a717d9a54fca312ae8ec3c,relogios presentes,2
15249,f6f1af8bef22ed40d530548c79bbe953,ferramentas jardim,4
15250,c3b271f47e73d0c9ccf1b43b7606c705,moveis decoracao,1
15251,5197d46c6bc54f44ffacac72c9864161,construcao ferramentas construcao,5
15252,520aadbf40e95a61ec8d4f2f377ff3b0,moveis decoracao,2
15253,3c3d244942b424b931c33f1ddc122b80,pet shop,1
15254,16d096faa27582985f849f08370cf1ed,agro industria e comercio,1
15255,0d3ae9775bb6537884a4cf722b258d83,papelaria,5
15256,def59eb2e17b32b980b5341984f6b500,pet shop,3
15257,f4e6bfb807b4a576105982a590147673,cama mesa banho,2
15258,88821a8093b316b2679fd44c828a31c2,cama mesa banho,3
15259,7b8603501af310bf297351a4cc8cd3a5,esporte lazer,1
15260,68a14625f4764ec39cf9d252421e35af,esporte lazer,1
15261,6b770b5934dbdb29064efdf34bfa6cf5,esporte lazer,1
15262,f8c2617f62d3371e14acbe60d9483482,beleza saude,1
15263,6e5903fa584754f29471f356634b6334,instrumentos musicais,5
15264,9805b37a2e4983fb5dbb5c8168590c44,industria comercio e negocios,2
15265,fc1d8637c0268af3db482c14b7ef8e75,cama mesa banho,1
15266,8ad94542132b0e6ff0bc2fd20bf4353a,beleza saude,1
15267,ad2cfa7f56da484302e01318376548a3,bebes,1
15268,23c8673349e70f9408b2d15865532c53,beleza saude,5
15269,011c2759ca1a29c74ecd8bfa48d0ac14,utilidades domesticas,2
15270,fd60771c56d987cda1dc0169f4452e65,automotivo,5
15271,8ef18e8943b9f07649b045b72df449cb,brinquedos,3
15272,d6fcbd88428353e7eb9584e8cc51afc0,beleza saude,1
15273,9da6103ec4dd99a41f398b561ddf8876,utilidades domesticas,1
15274,c935bc1beb7be8accee684358fb0d47f,instrumentos musicais,5
15275,15994dc9c5505e5feb9780945ed1cc8a,pet shop,5
15276,2be252f11ad496bf9d981165c040af65,pet shop,1
15277,701cfdaf6cb0e11a4200ec31fab1997e,moveis decoracao,6
15278,8cc939634b5bc1029a1aa5fe945b8666,esporte lazer,1
15279,fc5428e8e3dbc80bf96f681ed2e95026,perfumaria,1
15280,a2a61ecd4e916c3ff787c137d23957bb,utilidades domesticas,1
15281,12d73d80462aa0c73d8a6a9f77e127f0,cama mesa banho,1
15282,681ce53bc951dd4db1480c44ae271d00,audio,3
15283,7e1597b3d802cadc921c6a182ff5926f,informatica acessorios,4
15284,adf7fe64dc8fd20f0926f6f20b47de7f,esporte lazer,1
15285,adc73ebfe461a4ec51e1b5b3338eca22,pet shop,1
15286,7ff191f993bba082a0f6a643749d9f4b,beleza saude,4
15287,7b44e5ea770ef06810f5df89006cc8b2,eletronicos,4
15288,71e239fbeffa264767d6a1210b933e02,fashion bolsas e acessorios,5
15289,ebad2408485504e930678ed1af88790f,dvds blu ray,1
15290,bc0246e1fa0a21cfceaed952d3e9cd38,automotivo,6
15291,a2da86fa759178e9e58e54aa1a144e59,telefonia,5
15292,dc09323879d5cfb7db6c25f6a439d5fd,moveis decoracao,7
15293,bbaa976a69c3a1594ebc1fc560f62978,perfumaria,1
15294,b200c3a6dbe2a96c1e2f1904361763db,perfumaria,2
15295,62dbbad1385feb9b27edf72b31bc46e1,esporte lazer,1
15296,ba664def852b1416351aaf61e2c7b1a5,casa construcao,4
15297,a8c826857439e8ab8f66884dbb015915,construcao ferramentas construcao,1
15298,c55065b87cbfeb89e7714d838d588afd,cama mesa banho,1
15299,02ed3b595447e948efc3eac897e4df0e,cama mesa banho,2
15300,498171cf871cdd1f5e7f8508884601b0,brinquedos,2
15301,145978af3e89b318be0b717a0953649a,informatica acessorios,3
15302,d59435f889321f310e2e71bdb3bd466a,utilidades domesticas,1
15303,6358f5d1f8bea46b44615a9eaad26f81,cama mesa banho,1
15304,318026bb905cd235b62c2f2f4eace780,utilidades domesticas,1
15305,85f1c33512bb37126e995ddf7de34cb9,relogios presentes,4
15306,f457c5f0c72ba4cae17636c5174add2e,informatica acessorios,2
15307,d6ae8069e4a78b1dc1bfafc891a5c164,cool stuff,1
15308,e7248872169a7ab67e20c182aaf17976,instrumentos musicais,1
15309,59f17be62604541797d4df87ae80cf73,consoles games,2
15310,d6354128c28cc56532ba7393d9373083,esporte lazer,1
15311,8700d9f84733dce4550659a27300c5e5,informatica acessorios,3
15312,38ac7ec5736a1b9121e85a1e6bd68e39,relogios presentes,2
15313,2e5bddcf20a946aad0394cf0a62743f4,pet shop,1
15314,5101f008a270fb10336de6703f32221e,cama mesa banho,1
15315,ac5e0fcc8e524a2889013ad21cdd816d,automotivo,1
15316,90b58782fdd04cb829667fcc41fb65f5,moveis escritorio,1
15317,0b5c6dd6ca91fd2a318e99749b0ea57d,utilidades domesticas,3
15318,8abdb2ffbf92eb0bcdd82fce515fde6a,automotivo,3
15319,25055c4ea763803958c5c79b99a00439,informatica acessorios,1
15320,6bbd7902820d4d6477f93b1d2b8370d9,fashion bolsas e acessorios,1
15321,a02d0123079f4ae96001ba2010d1a2df,construcao ferramentas iluminacao,1
15322,d9a5a0aa013c348c28ff4626ed6dba71,esporte lazer,1
15323,f8da9c0748a30346a534634bbdc28bec,informatica acessorios,1
15324,e717e613d0bde7828d469455c8058172,esporte lazer,1
15325,9c1f0d2a5ac55e11b4b90416a5b34223,utilidades domesticas,2
15326,f9d32dfeb09bfb527111ca6c7a06f2ee,cama mesa banho,1
15327,7f723c53515b44e16b93397c4149afdc,cama mesa banho,1
15328,b1c9363781fe50f33136564c9671c17e,esporte lazer,1
15329,1e4aad71e70ec3236b054032c42d3494,telefonia,1
15330,5dc5964f616fba91121740eb42a02845,consoles games,1
15331,f0788219c3d63c6183bbca7699ca9608,ferramentas jardim,5
15332,55af6f61ee17f7290ce7bb14b6e38a60,moveis decoracao,2
15333,ef7f9080df1ef631941928033aa7b515,papelaria,1
15334,52e07ce385c39e2c591f040dea409c23,sinalizacao e seguranca,3
15335,f0cdabacd05bdca526b43e72376521ee,market place,2
15336,b40f2e02089486d971fe39108eacc283,informatica acessorios,6
15337,35c5886c8fb424305569a555df688541,brinquedos,3
15338,ff9fa77f938462abd16b53c0d934099f,esporte lazer,1
15339,1a57fd59f51629d5eefcc5737fa74bad,malas acessorios,2
15340,45cfee87da128a8f939226bedd92a72d,pet shop,1
15341,38d2319e71779e74d3f37e0f5cf8a5a5,telefonia fixa,3
15342,7a8f85eacf670d2cae7b679ac8b7af8b,informatica acessorios,2
15343,ef861dd8ed8359232c38b41e4249d55c,papelaria,3
15344,57141561615b91d5fd2a630d16499212,papelaria,1
15345,1bb0f142789375f5709d08b2f2355c2b,cama mesa banho,1
15346,35aa06ce9cf87fdcb9b19797c981c4a6,ferramentas jardim,1
15347,faa69a3ce59a6d1484410df55a93444b,bebes,3
15348,5c92f9ec6027c92a5293a46e9175e817,eletroportateis,1
15349,dc3503150b2bd7dbbb59168d88cd7550,malas acessorios,1
15350,813a9ef2db7efff209973a335d043c0f,moveis decoracao,4
15351,38560b1377928e08fecfe544848a0fb2,eletrodomesticos 2,2
15352,98f45ca7c8c275409c14c93996fdeb07,esporte lazer,8
15353,2c2b6a28924791234bd386bddb17512e,construcao ferramentas seguranca,1
15354,08fb1fed44ecc852b3ab9363b00d1c03,telefonia,4
15355,87f87c717c93f801e1a62367ce5ff63f,construcao ferramentas iluminacao,1
15356,be531a288d95e2b9ad1b314c7366fe81,esporte lazer,1
15357,6dc1e760dde478aea03467d92737a0a6,fashion underwear e moda praia,3
15358,1c756cc8c5e3b4a2fcf83d1690f8084d,relogios presentes,3
15359,c6f24451ab94c30ea2e17eb0d9ea5d9c,perfumaria,1
15360,a917c40cbfcd114984034228fdb9cca4,beleza saude,1
15361,26053aaf5e00b608f4c23cb924a284c9,pet shop,2
15362,3f0602cdcad0ac24d72b038103a3783e,automotivo,3
15363,ae53c522a4d40d61e15213aae5cef8d1,moveis decoracao,3
15364,f9cbe8bae385034b464b9e22491ff68a,utilidades domesticas,2
15365,97ac99fefa9cf4eb8f825136a89e8f40,telefonia,1
15366,ac32162917f9c1842336f4018493fb1d,pet shop,3
15367,d189fbf8b5d79a670cebcaaad68d77b2,papelaria,1
15368,1434a45fb0e95dd43f674ddff1df8ca7,cama mesa banho,1
15369,ba3c7887791624fd8c3fee460dcda417,pet shop,3
15370,69a7ee112e7b63892ad5db80e4c3277f,market place,1
15371,6fd82d8f842424334fedf31190e54d24,relogios presentes,3
15372,273bed0cd59a0b2ca2a0ebe0bd84769f,automotivo,1
15373,5a3f2f6e363dcc2277ba8df88f3a078c,utilidades domesticas,1
15374,f9fafac43d3416d92ecc303fdeb1743d,moveis decoracao,2
15375,a00c869d83a4d753088b7ca49ba6a74c,automotivo,1
15376,bf359473d58e90d8fc29bf8f3d282ea9,artes,1
15377,9093f710f0faaffe81ccb9dd1845ac9e,utilidades domesticas,1
15378,c714f103a677fbcc818799ae0fcda11a,eletronicos,10
15379,d061d81f407dcbadbe325a56a93d80a3,consoles games,1
15380,f48b7a74ac33f4a15d4dcf0b549ec7a8,automotivo,5
15381,e2e9a22be498ad23b97170cbc20c477c,automotivo,1
15382,b7bea0eb38a6cd6e90c00c9bc6422193,relogios presentes,3
15383,ba1b78ee2d24870c2bb5c4be33af89eb,relogios presentes,4
15384,a56b51724402d77b13ba844e67130c4a,construcao ferramentas construcao,1
15385,9d324850c39429150aa7f4524983e167,automotivo,1
15386,4949f8037e2f24cc40f3065a13aa0660,automotivo,1
15387,0587bd8ea43108a16104b1430c15b283,utilidades domesticas,4
15388,e1c0a39b7f806727ea5121c60035ed3c,informatica acessorios,1
15389,9faf2a1491be3cd2faa18a0853a336a1,utilidades domesticas,1
15390,e7e5d8fc71b667111b189de539ca043b,perfumaria,1
15391,70ee0739ffd7d0eab9ceed83eae56374,esporte lazer,1
15392,09f80ba142f03fa8ccc8d62ff68b6d1d,informatica acessorios,1
15393,c675a92a4c74be0ba60aa506ae21e47a,papelaria,1
15394,5dee2c14e1989141e15d341d4c62d72a,esporte lazer,1
15395,0609678aec06f28cd8e177550d26e73b,cama mesa banho,1
15396,1166bc797ddf5fb009c376d133f61204,utilidades domesticas,3
15397,6feea907f9f949ce09d7d8ed626fd89a,moveis decoracao,4
15398,4f288e27579d68e616d2712ad669f99e,cool stuff,1
15399,366655b7359eec947f873c83398a2548,cama mesa banho,1
15400,152fb81ee80836f3a26b06fa79a6749d,automotivo,3
